,Area Unit,ANZSOC Division,Year,Region,Victimisations
225,Riverton West.,Acts Intended to Cause Injury,2023,Southland Region,1
226,Milford.,Acts Intended to Cause Injury,2023,Southland Region,1
227,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
228,Georgetown.,Theft and Related Offences,2023,Southland Region,1
229,Bluff.,Theft and Related Offences,2023,Southland Region,1
230,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
231,Winton.,Theft and Related Offences,2023,Southland Region,1
232,Chatton.,Acts Intended to Cause Injury,2023,Southland Region,1
233,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
234,Gladstone-Avenal.,Theft and Related Offences,2023,Southland Region,1
235,South Gore.,Theft and Related Offences,2023,Southland Region,1
236,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
237,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
238,Newfield-Rockdale.,Theft and Related Offences,2023,Southland Region,1
239,Rosedale.,Theft and Related Offences,2023,Southland Region,1
240,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
241,Gladstone-Avenal.,Theft and Related Offences,2023,Southland Region,1
242,Kingswell-Clifton.,Theft and Related Offences,2023,Southland Region,1
243,Strathern.,Theft and Related Offences,2023,Southland Region,1
244,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
245,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
246,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
247,Strathern.,Theft and Related Offences,2023,Southland Region,1
248,Strathern.,Theft and Related Offences,2023,Southland Region,1
249,East Gore.,Theft and Related Offences,2023,Southland Region,2
250,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
251,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
252,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
253,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
254,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
255,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
256,Richmond.,Theft and Related Offences,2023,Southland Region,2
257,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
258,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
259,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
260,Waverley-Glengarry.,Acts Intended to Cause Injury,2023,Southland Region,1
261,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
262,Central Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
263,Richmond.,Theft and Related Offences,2023,Southland Region,1
264,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
265,West Invercargill.,Acts Intended to Cause Injury,2023,Southland Region,1
266,Central Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
267,Ohai.,Theft and Related Offences,2023,Southland Region,1
268,Waianiwa.,Theft and Related Offences,2023,Southland Region,1
269,Strathern.,Theft and Related Offences,2023,Southland Region,1
270,Strathern.,Theft and Related Offences,2023,Southland Region,1
271,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
272,West Invercargill.,Acts Intended to Cause Injury,2023,Southland Region,1
273,Strathern.,Theft and Related Offences,2023,Southland Region,1
274,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
275,Central Gore.,Theft and Related Offences,2023,Southland Region,1
276,Strathern.,Theft and Related Offences,2023,Southland Region,1
277,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
278,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
279,Strathern.,Theft and Related Offences,2023,Southland Region,1
280,Crinan.,Theft and Related Offences,2023,Southland Region,1
281,Crinan.,Theft and Related Offences,2023,Southland Region,1
282,Windsor.,Theft and Related Offences,2023,Southland Region,1
283,Tuatapere.,Acts Intended to Cause Injury,2023,Southland Region,1
284,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
285,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
286,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
287,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
