,Area Unit,ANZSOC Division,Year,Region,Victimisations
5679,Kaitake,Acts Intended to Cause Injury,2022,Taranaki Region,1
5680,Kaitake,Acts Intended to Cause Injury,2020,Taranaki Region,2
5681,Kaitake,Acts Intended to Cause Injury,2022,Taranaki Region,1
5682,Kaitake,Acts Intended to Cause Injury,2020,Taranaki Region,1
5683,Kaitake,Acts Intended to Cause Injury,2021,Taranaki Region,1
5684,Kaitake,Acts Intended to Cause Injury,2020,Taranaki Region,2
5685,Kaitake,Acts Intended to Cause Injury,2022,Taranaki Region,1
5686,Kaitake,Acts Intended to Cause Injury,2020,Taranaki Region,1
5687,Kaitake,Acts Intended to Cause Injury,2022,Taranaki Region,1
5688,Kaitake,Acts Intended to Cause Injury,2020,Taranaki Region,1
5689,Kaitake,Sexual Assault and Related Offences,2022,Taranaki Region,1
5690,Kaitake,Sexual Assault and Related Offences,2022,Taranaki Region,1
5691,Kaitake,Theft and Related Offences,2021,Taranaki Region,2
5692,Kaitake,Theft and Related Offences,2022,Taranaki Region,3
5693,Kaitake,Theft and Related Offences,2020,Taranaki Region,6
5694,Kaitake,Theft and Related Offences,2020,Taranaki Region,1
5695,Kaitake,Theft and Related Offences,2022,Taranaki Region,1
5696,Kaitake,Theft and Related Offences,2021,Taranaki Region,1
5697,Kaitake,Theft and Related Offences,2021,Taranaki Region,1
5698,Kaitake,Theft and Related Offences,2020,Taranaki Region,2
5699,Kaitake,Theft and Related Offences,2020,Taranaki Region,1
5700,Kaitake,Theft and Related Offences,2021,Taranaki Region,1
5701,Kaitake,Theft and Related Offences,2022,Taranaki Region,1
5702,Kaitake,Theft and Related Offences,2020,Taranaki Region,1
5703,Kaitake,Theft and Related Offences,2020,Taranaki Region,1
5704,Kaitake,Theft and Related Offences,2021,Taranaki Region,2
5705,Kaitake,Theft and Related Offences,2020,Taranaki Region,1
5706,Kaitake,Theft and Related Offences,2021,Taranaki Region,1
5707,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5708,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5709,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5710,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5711,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5712,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,4
5713,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,3
5714,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5715,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5716,Kaitake,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5717,Kaponga,Acts Intended to Cause Injury,2021,Taranaki Region,1
5718,Kaponga,Acts Intended to Cause Injury,2022,Taranaki Region,2
5719,Kaponga,Acts Intended to Cause Injury,2021,Taranaki Region,1
5720,Kaponga,Acts Intended to Cause Injury,2021,Taranaki Region,1
5721,Kaponga,Sexual Assault and Related Offences,2021,Taranaki Region,1
5722,Kaponga,Theft and Related Offences,2021,Taranaki Region,1
5723,Kaponga,Theft and Related Offences,2020,Taranaki Region,1
5724,Kaponga,Theft and Related Offences,2021,Taranaki Region,1
5725,Kaponga,Theft and Related Offences,2022,Taranaki Region,1
5726,Kaponga,Theft and Related Offences,2020,Taranaki Region,1
5727,Kaponga,Theft and Related Offences,2020,Taranaki Region,1
5728,Kaponga,Theft and Related Offences,2020,Taranaki Region,1
5729,Kaponga,Theft and Related Offences,2021,Taranaki Region,1
5730,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5731,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5732,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5733,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5734,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5735,Kaponga,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5736,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,1
5737,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,1
5738,Kapuni,Acts Intended to Cause Injury,2021,Taranaki Region,1
5739,Kapuni,Acts Intended to Cause Injury,2021,Taranaki Region,1
5740,Kapuni,Acts Intended to Cause Injury,2021,Taranaki Region,1
5741,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,2
5742,Kapuni,Acts Intended to Cause Injury,2021,Taranaki Region,2
5743,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,1
5744,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,1
5745,Kapuni,Acts Intended to Cause Injury,2020,Taranaki Region,2
5746,Kapuni,Acts Intended to Cause Injury,2022,Taranaki Region,1
5747,Kapuni,Sexual Assault and Related Offences,2022,Taranaki Region,2
5748,Kapuni,Theft and Related Offences,2022,Taranaki Region,1
5749,Kapuni,Theft and Related Offences,2021,Taranaki Region,1
5750,Kapuni,Theft and Related Offences,2021,Taranaki Region,1
5751,Kapuni,Theft and Related Offences,2020,Taranaki Region,1
5752,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5753,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5754,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5755,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5756,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5757,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5758,Kapuni,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5759,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,1
5760,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,3
5761,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,3
5762,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,2
5763,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,1
5764,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5765,Kawaroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5766,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5767,Kawaroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5768,Kawaroa,Acts Intended to Cause Injury,2020,Taranaki Region,2
5769,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,1
5770,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,2
5771,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,1
5772,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,3
5773,Kawaroa,Acts Intended to Cause Injury,2021,Taranaki Region,1
5774,Kawaroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5775,Kawaroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5776,Kawaroa,"Robbery, Extortion and Related Offences",2022,Taranaki Region,2
5777,Kawaroa,"Robbery, Extortion and Related Offences",2022,Taranaki Region,1
5778,Kawaroa,"Robbery, Extortion and Related Offences",2022,Taranaki Region,1
5779,Kawaroa,Sexual Assault and Related Offences,2022,Taranaki Region,1
5780,Kawaroa,Sexual Assault and Related Offences,2021,Taranaki Region,1
5781,Kawaroa,Sexual Assault and Related Offences,2021,Taranaki Region,1
5782,Kawaroa,Sexual Assault and Related Offences,2020,Taranaki Region,1
5783,Kawaroa,Theft and Related Offences,2020,Taranaki Region,5
5784,Kawaroa,Theft and Related Offences,2021,Taranaki Region,4
5785,Kawaroa,Theft and Related Offences,2022,Taranaki Region,7
5786,Kawaroa,Theft and Related Offences,2020,Taranaki Region,4
5787,Kawaroa,Theft and Related Offences,2021,Taranaki Region,4
5788,Kawaroa,Theft and Related Offences,2022,Taranaki Region,4
5789,Kawaroa,Theft and Related Offences,2020,Taranaki Region,5
5790,Kawaroa,Theft and Related Offences,2022,Taranaki Region,1
5791,Kawaroa,Theft and Related Offences,2021,Taranaki Region,2
5792,Kawaroa,Theft and Related Offences,2022,Taranaki Region,4
5793,Kawaroa,Theft and Related Offences,2020,Taranaki Region,1
5794,Kawaroa,Theft and Related Offences,2021,Taranaki Region,3
5795,Kawaroa,Theft and Related Offences,2022,Taranaki Region,3
5796,Kawaroa,Theft and Related Offences,2020,Taranaki Region,3
5797,Kawaroa,Theft and Related Offences,2021,Taranaki Region,2
5798,Kawaroa,Theft and Related Offences,2022,Taranaki Region,1
5799,Kawaroa,Theft and Related Offences,2021,Taranaki Region,2
5800,Kawaroa,Theft and Related Offences,2022,Taranaki Region,1
5801,Kawaroa,Theft and Related Offences,2020,Taranaki Region,3
5802,Kawaroa,Theft and Related Offences,2021,Taranaki Region,1
5803,Kawaroa,Theft and Related Offences,2022,Taranaki Region,1
5804,Kawaroa,Theft and Related Offences,2020,Taranaki Region,3
5805,Kawaroa,Theft and Related Offences,2021,Taranaki Region,1
5806,Kawaroa,Theft and Related Offences,2022,Taranaki Region,2
5807,Kawaroa,Theft and Related Offences,2020,Taranaki Region,3
5808,Kawaroa,Theft and Related Offences,2021,Taranaki Region,2
5809,Kawaroa,Theft and Related Offences,2022,Taranaki Region,2
5810,Kawaroa,Theft and Related Offences,2020,Taranaki Region,3
5811,Kawaroa,Theft and Related Offences,2021,Taranaki Region,4
5812,Kawaroa,Theft and Related Offences,2022,Taranaki Region,2
5813,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5814,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5815,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5816,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5817,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5818,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5819,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5820,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5821,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5822,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5823,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5824,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5825,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5826,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5827,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5828,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,2
5829,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,4
5830,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5831,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5832,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5833,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5834,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5835,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5836,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5837,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5838,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5839,Kawaroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5840,Lepperton,Acts Intended to Cause Injury,2021,Taranaki Region,1
5841,Lepperton,Acts Intended to Cause Injury,2020,Taranaki Region,1
5842,Lepperton,Acts Intended to Cause Injury,2022,Taranaki Region,3
5843,Lepperton,Acts Intended to Cause Injury,2020,Taranaki Region,1
5844,Lepperton,Acts Intended to Cause Injury,2022,Taranaki Region,1
5845,Lepperton,Acts Intended to Cause Injury,2020,Taranaki Region,1
5846,Lepperton,"Robbery, Extortion and Related Offences",2021,Taranaki Region,1
5847,Lepperton,Theft and Related Offences,2022,Taranaki Region,2
5848,Lepperton,Theft and Related Offences,2021,Taranaki Region,1
5849,Lepperton,Theft and Related Offences,2020,Taranaki Region,1
5850,Lepperton,Theft and Related Offences,2022,Taranaki Region,1
5851,Lepperton,Theft and Related Offences,2020,Taranaki Region,1
5852,Lepperton,Theft and Related Offences,2021,Taranaki Region,1
5853,Lepperton,Theft and Related Offences,2022,Taranaki Region,1
5854,Lepperton,Theft and Related Offences,2020,Taranaki Region,1
5855,Lepperton,Theft and Related Offences,2022,Taranaki Region,1
5856,Lepperton,Theft and Related Offences,2021,Taranaki Region,1
5857,Lepperton,Theft and Related Offences,2020,Taranaki Region,1
5858,Lepperton,Theft and Related Offences,2021,Taranaki Region,1
5859,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5860,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5861,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5862,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5863,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5864,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5865,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5866,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5867,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5868,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5869,Lepperton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5870,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5871,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,2
5872,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5873,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5874,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5875,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5876,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5877,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,1
5878,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5879,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5880,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5881,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,1
5882,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5883,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,1
5884,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,1
5885,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,1
5886,Lynmouth,Acts Intended to Cause Injury,2020,Taranaki Region,2
5887,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,2
5888,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,3
5889,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,2
5890,Lynmouth,Acts Intended to Cause Injury,2021,Taranaki Region,2
5891,Lynmouth,Acts Intended to Cause Injury,2022,Taranaki Region,3
5892,Lynmouth,"Robbery, Extortion and Related Offences",2022,Taranaki Region,1
5893,Lynmouth,Sexual Assault and Related Offences,2020,Taranaki Region,1
5894,Lynmouth,Sexual Assault and Related Offences,2020,Taranaki Region,1
5895,Lynmouth,Theft and Related Offences,2020,Taranaki Region,1
5896,Lynmouth,Theft and Related Offences,2021,Taranaki Region,2
5897,Lynmouth,Theft and Related Offences,2022,Taranaki Region,1
5898,Lynmouth,Theft and Related Offences,2020,Taranaki Region,3
5899,Lynmouth,Theft and Related Offences,2021,Taranaki Region,2
5900,Lynmouth,Theft and Related Offences,2022,Taranaki Region,2
5901,Lynmouth,Theft and Related Offences,2020,Taranaki Region,1
5902,Lynmouth,Theft and Related Offences,2021,Taranaki Region,1
5903,Lynmouth,Theft and Related Offences,2020,Taranaki Region,1
5904,Lynmouth,Theft and Related Offences,2021,Taranaki Region,2
5905,Lynmouth,Theft and Related Offences,2022,Taranaki Region,9
5906,Lynmouth,Theft and Related Offences,2020,Taranaki Region,3
5907,Lynmouth,Theft and Related Offences,2021,Taranaki Region,3
5908,Lynmouth,Theft and Related Offences,2022,Taranaki Region,1
5909,Lynmouth,Theft and Related Offences,2020,Taranaki Region,2
5910,Lynmouth,Theft and Related Offences,2021,Taranaki Region,3
5911,Lynmouth,Theft and Related Offences,2022,Taranaki Region,4
5912,Lynmouth,Theft and Related Offences,2020,Taranaki Region,2
5913,Lynmouth,Theft and Related Offences,2022,Taranaki Region,2
5914,Lynmouth,Theft and Related Offences,2020,Taranaki Region,3
5915,Lynmouth,Theft and Related Offences,2021,Taranaki Region,1
5916,Lynmouth,Theft and Related Offences,2022,Taranaki Region,3
5917,Lynmouth,Theft and Related Offences,2021,Taranaki Region,1
5918,Lynmouth,Theft and Related Offences,2020,Taranaki Region,1
5919,Lynmouth,Theft and Related Offences,2021,Taranaki Region,1
5920,Lynmouth,Theft and Related Offences,2022,Taranaki Region,1
5921,Lynmouth,Theft and Related Offences,2020,Taranaki Region,3
5922,Lynmouth,Theft and Related Offences,2021,Taranaki Region,2
5923,Lynmouth,Theft and Related Offences,2022,Taranaki Region,5
5924,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5925,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5926,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5927,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,4
5928,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5929,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5930,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5931,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5932,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5933,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5934,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5935,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5936,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5937,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5938,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5939,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5940,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5941,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5942,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5943,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,2
5944,Lynmouth,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5945,Makakaho,Acts Intended to Cause Injury,2021,Taranaki Region,1
5946,Makakaho,Acts Intended to Cause Injury,2021,Taranaki Region,1
5947,Makakaho,Acts Intended to Cause Injury,2021,Taranaki Region,4
5948,Makakaho,Acts Intended to Cause Injury,2021,Taranaki Region,1
5949,Makakaho,Acts Intended to Cause Injury,2022,Taranaki Region,1
5950,Makakaho,Acts Intended to Cause Injury,2021,Taranaki Region,2
5951,Makakaho,Acts Intended to Cause Injury,2022,Taranaki Region,1
5952,Makakaho,Theft and Related Offences,2020,Taranaki Region,1
5953,Makakaho,Theft and Related Offences,2021,Taranaki Region,1
5954,Makakaho,Theft and Related Offences,2021,Taranaki Region,2
5955,Makakaho,Theft and Related Offences,2021,Taranaki Region,2
5956,Makakaho,Theft and Related Offences,2022,Taranaki Region,3
5957,Makakaho,Theft and Related Offences,2021,Taranaki Region,1
5958,Makakaho,Theft and Related Offences,2022,Taranaki Region,2
5959,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5960,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5961,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5962,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,2
5963,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5964,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5965,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5966,Makakaho,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5967,Manaia,Acts Intended to Cause Injury,2022,Taranaki Region,1
5968,Manaia,Acts Intended to Cause Injury,2021,Taranaki Region,2
5969,Manaia,Acts Intended to Cause Injury,2021,Taranaki Region,1
5970,Manaia,Acts Intended to Cause Injury,2022,Taranaki Region,1
5971,Manaia,Acts Intended to Cause Injury,2021,Taranaki Region,1
5972,Manaia,Acts Intended to Cause Injury,2021,Taranaki Region,1
5973,Manaia,"Robbery, Extortion and Related Offences",2022,Taranaki Region,1
5974,Manaia,Sexual Assault and Related Offences,2021,Taranaki Region,1
5975,Manaia,Theft and Related Offences,2022,Taranaki Region,1
5976,Manaia,Theft and Related Offences,2022,Taranaki Region,1
5977,Manaia,Theft and Related Offences,2021,Taranaki Region,1
5978,Manaia,Theft and Related Offences,2020,Taranaki Region,1
5979,Manaia,Theft and Related Offences,2022,Taranaki Region,1
5980,Manaia,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5981,Manaia,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5982,Manaia,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5983,Manaia,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5984,Manaia,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5985,Mangaoraka,Acts Intended to Cause Injury,2021,Taranaki Region,1
5986,Mangaoraka,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
5987,Mangaoraka,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
5988,Mangaoraka,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
5989,Mangatoki-Moeroa,Acts Intended to Cause Injury,2020,Taranaki Region,2
5990,Mangatoki-Moeroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5991,Mangatoki-Moeroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5992,Mangatoki-Moeroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5993,Mangatoki-Moeroa,Acts Intended to Cause Injury,2020,Taranaki Region,2
5994,Mangatoki-Moeroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5995,Mangatoki-Moeroa,Acts Intended to Cause Injury,2022,Taranaki Region,1
5996,Mangatoki-Moeroa,Acts Intended to Cause Injury,2020,Taranaki Region,1
5997,Mangatoki-Moeroa,"Robbery, Extortion and Related Offences",2021,Taranaki Region,1
5998,Mangatoki-Moeroa,Theft and Related Offences,2021,Taranaki Region,1
5999,Mangatoki-Moeroa,Theft and Related Offences,2020,Taranaki Region,1
6000,Mangatoki-Moeroa,Theft and Related Offences,2022,Taranaki Region,1
6001,Mangatoki-Moeroa,Theft and Related Offences,2020,Taranaki Region,1
6002,Mangatoki-Moeroa,Theft and Related Offences,2022,Taranaki Region,1
6003,Mangatoki-Moeroa,Theft and Related Offences,2022,Taranaki Region,2
6004,Mangatoki-Moeroa,Theft and Related Offences,2020,Taranaki Region,1
6005,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
6006,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
6007,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
6008,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,3
6009,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
6010,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
6011,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
6012,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Taranaki Region,1
6013,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Taranaki Region,1
6014,Mangatoki-Moeroa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Taranaki Region,1
6015,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6016,Marfell,Acts Intended to Cause Injury,2022,Taranaki Region,1
6017,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,3
6018,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6019,Marfell,Acts Intended to Cause Injury,2022,Taranaki Region,2
6020,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,1
6021,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6022,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,1
6023,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6024,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6025,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,2
6026,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,2
6027,Marfell,Acts Intended to Cause Injury,2022,Taranaki Region,2
6028,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,3
6029,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,5
6030,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,3
6031,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
6032,Marfell,Acts Intended to Cause Injury,2022,Taranaki Region,1
6033,Marfell,Acts Intended to Cause Injury,2020,Taranaki Region,1
6034,Marfell,Acts Intended to Cause Injury,2021,Taranaki Region,1
