,Area Unit,ANZSOC Division,Year,Region,Victimisations
16634,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16635,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,3
16636,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16637,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,2
16638,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16639,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,3
16640,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16641,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16642,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,4
16643,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,2
16644,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,4
16645,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16646,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16647,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16648,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16649,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,3
16650,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,4
16651,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,2
16652,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16653,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16654,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,6
16655,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16656,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,4
16657,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16658,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16659,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,5
16660,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,3
16661,Cooks Gardens,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16662,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,2
16663,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,2
16664,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,5
16665,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16666,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,3
16667,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,4
16668,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16669,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,2
16670,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16671,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,4
16672,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,2
16673,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16674,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,3
16675,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16676,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,4
16677,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,2
16678,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,2
16679,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,1
16680,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16681,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,1
16682,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16683,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,1
16684,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16685,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,2
16686,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,2
16687,Dannevirke East,Acts Intended to Cause Injury,2020,Manawatu Region,3
16688,Dannevirke East,Acts Intended to Cause Injury,2021,Manawatu Region,4
16689,Dannevirke East,Acts Intended to Cause Injury,2022,Manawatu Region,4
16690,Dannevirke East,"Robbery, Extortion and Related Offences",2022,Manawatu Region,2
16691,Dannevirke East,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16692,Dannevirke East,"Robbery, Extortion and Related Offences",2020,Manawatu Region,1
16693,Dannevirke East,"Robbery, Extortion and Related Offences",2020,Manawatu Region,1
16694,Dannevirke East,Sexual Assault and Related Offences,2022,Manawatu Region,2
16695,Dannevirke East,Sexual Assault and Related Offences,2022,Manawatu Region,1
16696,Dannevirke East,Sexual Assault and Related Offences,2022,Manawatu Region,1
16697,Dannevirke East,Sexual Assault and Related Offences,2021,Manawatu Region,1
16698,Dannevirke East,Sexual Assault and Related Offences,2022,Manawatu Region,1
16699,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,7
16700,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,16
16701,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,12
16702,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,11
16703,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,24
16704,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,8
16705,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,9
16706,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,18
16707,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,18
16708,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,8
16709,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,12
16710,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,7
16711,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,9
16712,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,21
16713,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,12
16714,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,12
16715,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,18
16716,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,13
16717,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,6
16718,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,25
16719,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,8
16720,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,9
16721,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,23
16722,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,9
16723,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,7
16724,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,14
16725,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,12
16726,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,11
16727,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,17
16728,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,13
16729,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,12
16730,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,24
16731,Dannevirke East,Theft and Related Offences,2020,Manawatu Region,16
16732,Dannevirke East,Theft and Related Offences,2021,Manawatu Region,17
16733,Dannevirke East,Theft and Related Offences,2022,Manawatu Region,17
16734,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16735,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16736,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16737,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16738,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,3
16739,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16740,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16741,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16742,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16743,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16744,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16745,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16746,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16747,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16748,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16749,Dannevirke East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16750,Dannevirke West,Acts Intended to Cause Injury,2020,Manawatu Region,1
16751,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,1
16752,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,3
16753,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,2
16754,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,2
16755,Dannevirke West,Acts Intended to Cause Injury,2020,Manawatu Region,2
16756,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,1
16757,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,1
16758,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,1
16759,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,1
16760,Dannevirke West,Acts Intended to Cause Injury,2020,Manawatu Region,2
16761,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,1
16762,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,1
16763,Dannevirke West,Acts Intended to Cause Injury,2020,Manawatu Region,2
16764,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,2
16765,Dannevirke West,Acts Intended to Cause Injury,2022,Manawatu Region,1
16766,Dannevirke West,Acts Intended to Cause Injury,2021,Manawatu Region,2
16767,Dannevirke West,"Robbery, Extortion and Related Offences",2021,Manawatu Region,1
16768,Dannevirke West,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16769,Dannevirke West,Theft and Related Offences,2022,Manawatu Region,1
16770,Dannevirke West,Theft and Related Offences,2020,Manawatu Region,3
16771,Dannevirke West,Theft and Related Offences,2022,Manawatu Region,1
16772,Dannevirke West,Theft and Related Offences,2021,Manawatu Region,1
16773,Dannevirke West,Theft and Related Offences,2022,Manawatu Region,1
16774,Dannevirke West,Theft and Related Offences,2021,Manawatu Region,1
16775,Dannevirke West,Theft and Related Offences,2021,Manawatu Region,1
16776,Dannevirke West,Theft and Related Offences,2021,Manawatu Region,1
16777,Dannevirke West,Theft and Related Offences,2022,Manawatu Region,1
16778,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16779,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,2
16780,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16781,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16782,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16783,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16784,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16785,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16786,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16787,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16788,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16789,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16790,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,2
16791,Dannevirke West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16792,Durie Hill,Acts Intended to Cause Injury,2021,Manawatu Region,1
16793,Durie Hill,Acts Intended to Cause Injury,2022,Manawatu Region,1
16794,Durie Hill,Acts Intended to Cause Injury,2022,Manawatu Region,1
16795,Durie Hill,Acts Intended to Cause Injury,2020,Manawatu Region,1
16796,Durie Hill,Acts Intended to Cause Injury,2021,Manawatu Region,1
16797,Durie Hill,Acts Intended to Cause Injury,2022,Manawatu Region,1
16798,Durie Hill,Acts Intended to Cause Injury,2021,Manawatu Region,1
16799,Durie Hill,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16800,Durie Hill,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16801,Durie Hill,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16802,Durie Hill,"Robbery, Extortion and Related Offences",2020,Manawatu Region,1
16803,Durie Hill,Theft and Related Offences,2020,Manawatu Region,1
16804,Durie Hill,Theft and Related Offences,2022,Manawatu Region,1
16805,Durie Hill,Theft and Related Offences,2020,Manawatu Region,2
16806,Durie Hill,Theft and Related Offences,2021,Manawatu Region,1
16807,Durie Hill,Theft and Related Offences,2022,Manawatu Region,2
16808,Durie Hill,Theft and Related Offences,2020,Manawatu Region,1
16809,Durie Hill,Theft and Related Offences,2021,Manawatu Region,1
16810,Durie Hill,Theft and Related Offences,2021,Manawatu Region,1
16811,Durie Hill,Theft and Related Offences,2022,Manawatu Region,1
16812,Durie Hill,Theft and Related Offences,2020,Manawatu Region,2
16813,Durie Hill,Theft and Related Offences,2021,Manawatu Region,1
16814,Durie Hill,Theft and Related Offences,2022,Manawatu Region,2
16815,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16816,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16817,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16818,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16819,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16820,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16821,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16822,Durie Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16823,Eketahuna,Acts Intended to Cause Injury,2020,Manawatu Region,1
16824,Eketahuna,Acts Intended to Cause Injury,2022,Manawatu Region,1
16825,Eketahuna,Acts Intended to Cause Injury,2021,Manawatu Region,1
16826,Eketahuna,Acts Intended to Cause Injury,2020,Manawatu Region,1
16827,Eketahuna,Acts Intended to Cause Injury,2020,Manawatu Region,1
16828,Eketahuna,Acts Intended to Cause Injury,2022,Manawatu Region,1
16829,Eketahuna,"Robbery, Extortion and Related Offences",2020,Manawatu Region,2
16830,Eketahuna,Sexual Assault and Related Offences,2022,Manawatu Region,1
16831,Eketahuna,Theft and Related Offences,2021,Manawatu Region,2
16832,Eketahuna,Theft and Related Offences,2021,Manawatu Region,1
16833,Eketahuna,Theft and Related Offences,2020,Manawatu Region,1
16834,Eketahuna,Theft and Related Offences,2021,Manawatu Region,1
16835,Eketahuna,Theft and Related Offences,2022,Manawatu Region,1
16836,Eketahuna,Theft and Related Offences,2020,Manawatu Region,3
16837,Eketahuna,Theft and Related Offences,2022,Manawatu Region,2
16838,Eketahuna,Theft and Related Offences,2022,Manawatu Region,1
16839,Eketahuna,Theft and Related Offences,2020,Manawatu Region,2
16840,Eketahuna,Theft and Related Offences,2021,Manawatu Region,1
16841,Eketahuna,Theft and Related Offences,2022,Manawatu Region,2
16842,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16843,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16844,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16845,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16846,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16847,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16848,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16849,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16850,Eketahuna,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16851,Feilding Central,"Abduction, Harassment and Other Related Offences Against a Person",2021,Manawatu Region,1
16852,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,1
16853,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,1
16854,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,5
16855,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,2
16856,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,2
16857,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,1
16858,Feilding Central,Acts Intended to Cause Injury,2022,Manawatu Region,4
16859,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,3
16860,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,4
16861,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,2
16862,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,1
16863,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,1
16864,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,2
16865,Feilding Central,Acts Intended to Cause Injury,2022,Manawatu Region,1
16866,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,5
16867,Feilding Central,Acts Intended to Cause Injury,2021,Manawatu Region,2
16868,Feilding Central,Acts Intended to Cause Injury,2022,Manawatu Region,1
16869,Feilding Central,Acts Intended to Cause Injury,2020,Manawatu Region,3
16870,Feilding Central,Acts Intended to Cause Injury,2022,Manawatu Region,2
16871,Feilding Central,Acts Intended to Cause Injury,2022,Manawatu Region,1
16872,Feilding Central,"Robbery, Extortion and Related Offences",2021,Manawatu Region,1
16873,Feilding Central,"Robbery, Extortion and Related Offences",2020,Manawatu Region,1
16874,Feilding Central,"Robbery, Extortion and Related Offences",2021,Manawatu Region,1
16875,Feilding Central,Sexual Assault and Related Offences,2021,Manawatu Region,1
16876,Feilding Central,Sexual Assault and Related Offences,2020,Manawatu Region,1
16877,Feilding Central,Theft and Related Offences,2020,Manawatu Region,7
16878,Feilding Central,Theft and Related Offences,2021,Manawatu Region,7
16879,Feilding Central,Theft and Related Offences,2022,Manawatu Region,1
16880,Feilding Central,Theft and Related Offences,2020,Manawatu Region,13
16881,Feilding Central,Theft and Related Offences,2021,Manawatu Region,7
16882,Feilding Central,Theft and Related Offences,2022,Manawatu Region,1
16883,Feilding Central,Theft and Related Offences,2020,Manawatu Region,12
16884,Feilding Central,Theft and Related Offences,2021,Manawatu Region,4
16885,Feilding Central,Theft and Related Offences,2022,Manawatu Region,8
16886,Feilding Central,Theft and Related Offences,2020,Manawatu Region,1
16887,Feilding Central,Theft and Related Offences,2021,Manawatu Region,3
16888,Feilding Central,Theft and Related Offences,2022,Manawatu Region,10
16889,Feilding Central,Theft and Related Offences,2020,Manawatu Region,2
16890,Feilding Central,Theft and Related Offences,2021,Manawatu Region,6
16891,Feilding Central,Theft and Related Offences,2022,Manawatu Region,10
16892,Feilding Central,Theft and Related Offences,2020,Manawatu Region,12
16893,Feilding Central,Theft and Related Offences,2021,Manawatu Region,12
16894,Feilding Central,Theft and Related Offences,2022,Manawatu Region,8
16895,Feilding Central,Theft and Related Offences,2020,Manawatu Region,9
16896,Feilding Central,Theft and Related Offences,2021,Manawatu Region,12
16897,Feilding Central,Theft and Related Offences,2022,Manawatu Region,20
16898,Feilding Central,Theft and Related Offences,2020,Manawatu Region,12
16899,Feilding Central,Theft and Related Offences,2021,Manawatu Region,11
16900,Feilding Central,Theft and Related Offences,2022,Manawatu Region,21
16901,Feilding Central,Theft and Related Offences,2020,Manawatu Region,7
16902,Feilding Central,Theft and Related Offences,2021,Manawatu Region,7
16903,Feilding Central,Theft and Related Offences,2022,Manawatu Region,16
16904,Feilding Central,Theft and Related Offences,2020,Manawatu Region,4
16905,Feilding Central,Theft and Related Offences,2021,Manawatu Region,9
16906,Feilding Central,Theft and Related Offences,2022,Manawatu Region,13
16907,Feilding Central,Theft and Related Offences,2020,Manawatu Region,12
16908,Feilding Central,Theft and Related Offences,2021,Manawatu Region,10
16909,Feilding Central,Theft and Related Offences,2022,Manawatu Region,12
16910,Feilding Central,Theft and Related Offences,2020,Manawatu Region,13
16911,Feilding Central,Theft and Related Offences,2021,Manawatu Region,4
16912,Feilding Central,Theft and Related Offences,2022,Manawatu Region,11
16913,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,5
16914,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16915,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,3
16916,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,2
16917,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,3
16918,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16919,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,3
16920,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,2
16921,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,1
16922,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,2
16923,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16924,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,3
16925,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,3
16926,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16927,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16928,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16929,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,6
16930,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,1
16931,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,4
16932,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,2
16933,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Manawatu Region,2
16934,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Manawatu Region,3
16935,Feilding Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Manawatu Region,1
16936,Feilding East,Acts Intended to Cause Injury,2020,Manawatu Region,3
16937,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16938,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,2
16939,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,2
16940,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16941,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,2
16942,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16943,Feilding East,Acts Intended to Cause Injury,2020,Manawatu Region,1
16944,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16945,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,2
16946,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16947,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,1
16948,Feilding East,Acts Intended to Cause Injury,2020,Manawatu Region,3
16949,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16950,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16951,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,3
16952,Feilding East,Acts Intended to Cause Injury,2020,Manawatu Region,1
16953,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16954,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16955,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,1
16956,Feilding East,Acts Intended to Cause Injury,2022,Manawatu Region,2
16957,Feilding East,Acts Intended to Cause Injury,2020,Manawatu Region,2
16958,Feilding East,Acts Intended to Cause Injury,2021,Manawatu Region,3
16959,Feilding East,"Robbery, Extortion and Related Offences",2022,Manawatu Region,1
16960,Feilding East,Sexual Assault and Related Offences,2020,Manawatu Region,1
16961,Feilding East,Sexual Assault and Related Offences,2020,Manawatu Region,1
16962,Feilding East,Theft and Related Offences,2020,Manawatu Region,5
16963,Feilding East,Theft and Related Offences,2021,Manawatu Region,2
16964,Feilding East,Theft and Related Offences,2020,Manawatu Region,2
16965,Feilding East,Theft and Related Offences,2021,Manawatu Region,1
16966,Feilding East,Theft and Related Offences,2022,Manawatu Region,1
16967,Feilding East,Theft and Related Offences,2020,Manawatu Region,4
16968,Feilding East,Theft and Related Offences,2021,Manawatu Region,1
16969,Feilding East,Theft and Related Offences,2022,Manawatu Region,5
16970,Feilding East,Theft and Related Offences,2021,Manawatu Region,3
16971,Feilding East,Theft and Related Offences,2022,Manawatu Region,4
16972,Feilding East,Theft and Related Offences,2020,Manawatu Region,2
16973,Feilding East,Theft and Related Offences,2022,Manawatu Region,2
16974,Feilding East,Theft and Related Offences,2020,Manawatu Region,1
16975,Feilding East,Theft and Related Offences,2021,Manawatu Region,4
16976,Feilding East,Theft and Related Offences,2022,Manawatu Region,3
16977,Feilding East,Theft and Related Offences,2020,Manawatu Region,8
16978,Feilding East,Theft and Related Offences,2021,Manawatu Region,3
16979,Feilding East,Theft and Related Offences,2022,Manawatu Region,6
16980,Feilding East,Theft and Related Offences,2020,Manawatu Region,1
16981,Feilding East,Theft and Related Offences,2021,Manawatu Region,1
16982,Feilding East,Theft and Related Offences,2022,Manawatu Region,5
16983,Feilding East,Theft and Related Offences,2020,Manawatu Region,1
16984,Feilding East,Theft and Related Offences,2021,Manawatu Region,2
16985,Feilding East,Theft and Related Offences,2022,Manawatu Region,1
16986,Feilding East,Theft and Related Offences,2021,Manawatu Region,3
16987,Feilding East,Theft and Related Offences,2022,Manawatu Region,2
