,Area Unit,ANZSOC Division,Year,Region,Victimisations
435,Kerikeri.,Theft and Related Offences,2023,Northland,1
436,Tikipunga West.,Theft and Related Offences,2023,Northland,1
437,Whangarei Central.,Theft and Related Offences,2023,Northland,1
438,Mangapa-Matauri Bay.,Theft and Related Offences,2023,Northland,1
439,Mairtown.,Theft and Related Offences,2023,Northland,1
440,Dargaville.,"Robbery, Extortion and Related Offences",2023,Northland,1
441,Waihou Valley-Hupara.,Acts Intended to Cause Injury,2023,Northland,1
442,Whangarei Central.,Theft and Related Offences,2023,Northland,1
443,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
444,Wharekohe-Oakleigh.,Theft and Related Offences,2023,Northland,1
445,Sherwood Rise.,Theft and Related Offences,2023,Northland,1
446,Waitangi.,Acts Intended to Cause Injury,2023,Northland,1
447,Kamo East.,Theft and Related Offences,2023,Northland,1
448,Kaikohe.,Theft and Related Offences,2023,Northland,1
449,Kensington.,Acts Intended to Cause Injury,2023,Northland,1
450,Vinetown.,Theft and Related Offences,2023,Northland,1
451,Kerikeri.,Theft and Related Offences,2023,Northland,1
452,Kaitaia East.,Theft and Related Offences,2023,Northland,1
453,Kaikohe.,Theft and Related Offences,2023,Northland,1
454,Raumanga East.,Acts Intended to Cause Injury,2023,Northland,1
455,Mairtown.,Theft and Related Offences,2023,Northland,1
456,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
457,Hikurangi.,Theft and Related Offences,2023,Northland,1
458,Whangarei Central.,Theft and Related Offences,2023,Northland,2
459,Parahaki.,Theft and Related Offences,2023,Northland,1
460,Raumanga East.,"Robbery, Extortion and Related Offences",2023,Northland,1
461,Kamo West.,Acts Intended to Cause Injury,2023,Northland,2
462,Whau Valley.,Theft and Related Offences,2023,Northland,1
463,Moerewa.,Acts Intended to Cause Injury,2023,Northland,1
464,Whau Valley.,Theft and Related Offences,2023,Northland,2
465,Sherwood Rise.,Theft and Related Offences,2023,Northland,1
466,Port-Limeburners.,Acts Intended to Cause Injury,2023,Northland,1
467,Kaitaia East.,Theft and Related Offences,2023,Northland,1
468,Hokianga North.,Acts Intended to Cause Injury,2023,Northland,1
469,Kaitaia West.,Theft and Related Offences,2023,Northland,1
470,Dargaville.,Acts Intended to Cause Injury,2023,Northland,1
471,Te Hihi.,Theft and Related Offences,2023,Northland,2
472,Tikipunga East.,Theft and Related Offences,2023,Northland,1
473,Onerahi.,Theft and Related Offences,2023,Northland,1
474,Kerikeri.,Theft and Related Offences,2023,Northland,1
475,Horahora.,Acts Intended to Cause Injury,2023,Northland,1
476,Parahaki.,Theft and Related Offences,2023,Northland,1
477,Woodhill.,Theft and Related Offences,2023,Northland,1
478,Whangarei Central.,Theft and Related Offences,2023,Northland,1
479,Kaitaia West.,Theft and Related Offences,2023,Northland,1
480,Whangarei Central.,"Robbery, Extortion and Related Offences",2023,Northland,1
481,Kaikohe.,Theft and Related Offences,2023,Northland,1
482,Onerahi.,Theft and Related Offences,2023,Northland,1
483,Raumanga West.,Acts Intended to Cause Injury,2023,Northland,1
484,Whangarei Central.,Theft and Related Offences,2023,Northland,1
485,Kaitaia West.,Theft and Related Offences,2023,Northland,1
486,Punaruku-Kiripaka.,Theft and Related Offences,2023,Northland,1
487,Tikipunga West.,Theft and Related Offences,2023,Northland,1
488,Kaikohe.,Acts Intended to Cause Injury,2023,Northland,1
489,Whangarei Central.,Theft and Related Offences,2023,Northland,1
490,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
491,Punaruku-Kiripaka.,Theft and Related Offences,2023,Northland,1
492,Raumanga East.,"Robbery, Extortion and Related Offences",2023,Northland,1
493,Kohukohu.,Acts Intended to Cause Injury,2023,Northland,1
494,Morningside.,Theft and Related Offences,2023,Northland,2
495,Tikipunga East.,Theft and Related Offences,2023,Northland,1
496,Mairtown.,Theft and Related Offences,2023,Northland,1
497,Parahaki.,Theft and Related Offences,2023,Northland,1
498,Herekino.,Theft and Related Offences,2023,Northland,1
499,Kaitaia West.,Theft and Related Offences,2023,Northland,1
500,Opouteke-Tanekaha.,Acts Intended to Cause Injury,2023,Northland,2
501,Whangarei Central.,Theft and Related Offences,2023,Northland,1
502,Karikari Peninsula-Maungataniwha.,Theft and Related Offences,2023,Northland,1
503,Kaitaia West.,"Robbery, Extortion and Related Offences",2023,Northland,1
504,Raumanga West.,Acts Intended to Cause Injury,2023,Northland,1
505,Ruawai.,Theft and Related Offences,2023,Northland,1
506,Waitangi.,Theft and Related Offences,2023,Northland,2
507,Parahaki.,Theft and Related Offences,2023,Northland,1
508,Tikipunga East.,Theft and Related Offences,2023,Northland,1
509,Opouteke-Tanekaha.,Acts Intended to Cause Injury,2023,Northland,1
510,Waiotira-Springfield.,Acts Intended to Cause Injury,2023,Northland,1
511,Kaitaia West.,Theft and Related Offences,2023,Northland,1
512,Whangarei Central.,Theft and Related Offences,2023,Northland,1
513,Regent.,Acts Intended to Cause Injury,2023,Northland,1
514,Whangarei Central.,Theft and Related Offences,2023,Northland,1
515,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
516,Whau Valley.,"Robbery, Extortion and Related Offences",2023,Northland,1
517,Pataua-Whareora.,Acts Intended to Cause Injury,2023,Northland,1
518,Woodhill.,Theft and Related Offences,2023,Northland,1
519,Kaitaia West.,Theft and Related Offences,2023,Northland,2
520,Opouteke-Tanekaha.,Theft and Related Offences,2023,Northland,1
521,Tikipunga West.,Theft and Related Offences,2023,Northland,1
522,Vinetown.,Theft and Related Offences,2023,Northland,1
523,Woodhill.,Theft and Related Offences,2023,Northland,1
524,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
525,Tikipunga West.,Theft and Related Offences,2023,Northland,1
526,Morningside.,Theft and Related Offences,2023,Northland,1
527,Woodhill.,"Robbery, Extortion and Related Offences",2023,Northland,1
528,Kaikohe.,Acts Intended to Cause Injury,2023,Northland,1
529,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
530,Kaitaia East.,Theft and Related Offences,2023,Northland,2
531,Whangarei Central.,Theft and Related Offences,2023,Northland,1
532,Vinetown.,Theft and Related Offences,2023,Northland,1
533,Vinetown.,Theft and Related Offences,2023,Northland,1
534,Mangawhai.,Acts Intended to Cause Injury,2023,Northland,1
535,Paihia.,Theft and Related Offences,2023,Northland,1
536,Otangarei.,Acts Intended to Cause Injury,2023,Northland,1
537,Kaitaia East.,Theft and Related Offences,2023,Northland,1
538,Whangarei Central.,Theft and Related Offences,2023,Northland,1
539,Taipa Bay-Mangonui.,Acts Intended to Cause Injury,2023,Northland,1
540,Kerikeri.,Theft and Related Offences,2023,Northland,1
541,Wharekohe-Oakleigh.,Theft and Related Offences,2023,Northland,1
542,Kaikohe.,Theft and Related Offences,2023,Northland,1
543,Motutangi-Kareponia.,Theft and Related Offences,2023,Northland,1
544,Tikipunga West.,Theft and Related Offences,2023,Northland,1
545,Sherwood Rise.,Acts Intended to Cause Injury,2023,Northland,2
546,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
547,Whangarei Central.,Theft and Related Offences,2023,Northland,1
548,Woodhill.,Theft and Related Offences,2023,Northland,1
549,Parahaki.,Theft and Related Offences,2023,Northland,1
550,Woodhill.,Theft and Related Offences,2023,Northland,1
551,Kawakawa.,Theft and Related Offences,2023,Northland,1
552,Kamo West.,Acts Intended to Cause Injury,2023,Northland,2
553,Kerikeri.,Theft and Related Offences,2023,Northland,1
554,Onerahi.,Theft and Related Offences,2023,Northland,2
555,Tikipunga East.,Acts Intended to Cause Injury,2023,Northland,1
556,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
557,Paihia.,Theft and Related Offences,2023,Northland,1
558,Whau Valley.,Theft and Related Offences,2023,Northland,1
559,Whangarei Central.,Theft and Related Offences,2023,Northland,1
560,Kerikeri.,Theft and Related Offences,2023,Northland,1
561,Kensington.,Acts Intended to Cause Injury,2023,Northland,1
562,Regent.,Acts Intended to Cause Injury,2023,Northland,2
563,Whangarei Central.,Theft and Related Offences,2023,Northland,1
564,Kerikeri.,Theft and Related Offences,2023,Northland,2
565,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
566,Tikipunga West.,Theft and Related Offences,2023,Northland,1
567,Kerikeri.,Acts Intended to Cause Injury,2023,Northland,2
568,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
569,Hokianga North.,Theft and Related Offences,2023,Northland,1
570,Whangarei Central.,Theft and Related Offences,2023,Northland,1
571,Ngapuhi-Kaikou.,Theft and Related Offences,2023,Northland,1
572,Woodhill.,Theft and Related Offences,2023,Northland,1
573,Mairtown.,Theft and Related Offences,2023,Northland,1
574,Punaruku-Kiripaka.,Theft and Related Offences,2023,Northland,1
575,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,2
576,Kaikohe.,Theft and Related Offences,2023,Northland,1
577,Woodhill.,Theft and Related Offences,2023,Northland,1
578,Kerikeri.,Theft and Related Offences,2023,Northland,1
579,Parahaki.,Theft and Related Offences,2023,Northland,1
580,Opouteke-Tanekaha.,Theft and Related Offences,2023,Northland,1
581,Mangawhai Heads.,Acts Intended to Cause Injury,2023,Northland,1
582,Whangarei Central.,Theft and Related Offences,2023,Northland,1
583,Waihou Valley-Hupara.,Theft and Related Offences,2023,Northland,2
584,Springs Flat.,Theft and Related Offences,2023,Northland,1
585,Kaikohe.,Theft and Related Offences,2023,Northland,1
586,Regent.,Theft and Related Offences,2023,Northland,1
587,Kaikohe.,Acts Intended to Cause Injury,2023,Northland,1
588,Whangarei Central.,Theft and Related Offences,2023,Northland,1
589,Whangarei Central.,Theft and Related Offences,2023,Northland,1
590,Mangapa-Matauri Bay.,Theft and Related Offences,2023,Northland,1
591,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
592,Paihia.,Theft and Related Offences,2023,Northland,1
593,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,2
594,Vinetown.,Theft and Related Offences,2023,Northland,1
595,Onerahi.,Theft and Related Offences,2023,Northland,1
596,Kerikeri.,Theft and Related Offences,2023,Northland,1
597,Woodhill.,Theft and Related Offences,2023,Northland,1
598,Kerikeri.,Theft and Related Offences,2023,Northland,1
599,Kaikohe.,Theft and Related Offences,2023,Northland,1
600,Paihia.,Theft and Related Offences,2023,Northland,1
601,Onerahi.,Theft and Related Offences,2023,Northland,1
602,Kaikohe.,Theft and Related Offences,2023,Northland,1
603,Kawakawa.,Theft and Related Offences,2023,Northland,1
604,Kerikeri.,Acts Intended to Cause Injury,2023,Northland,1
605,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
606,Whangarei Central.,Theft and Related Offences,2023,Northland,1
607,Karikari Peninsula-Maungataniwha.,Theft and Related Offences,2023,Northland,1
608,Herekino.,Theft and Related Offences,2023,Northland,1
609,Kamo East.,Theft and Related Offences,2023,Northland,1
610,Horahora.,Acts Intended to Cause Injury,2023,Northland,1
611,Mairtown.,Theft and Related Offences,2023,Northland,1
612,Moerewa.,Theft and Related Offences,2023,Northland,1
613,Ngapuhi-Kaikou.,Acts Intended to Cause Injury,2023,Northland,1
614,Kaitaia West.,Theft and Related Offences,2023,Northland,1
615,Kaikohe.,Theft and Related Offences,2023,Northland,1
616,Russell.,Theft and Related Offences,2023,Northland,1
617,Kamo East.,Theft and Related Offences,2023,Northland,1
618,Kamo West.,Theft and Related Offences,2023,Northland,1
619,Whangarei Central.,Theft and Related Offences,2023,Northland,1
620,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
621,Parua Bay.,Acts Intended to Cause Injury,2023,Northland,1
622,Kamo East.,Theft and Related Offences,2023,Northland,1
623,Kamo West.,Acts Intended to Cause Injury,2023,Northland,1
624,Woodhill.,Theft and Related Offences,2023,Northland,1
625,Kamo East.,Theft and Related Offences,2023,Northland,1
626,Kawakawa.,Acts Intended to Cause Injury,2023,Northland,1
627,Kensington.,Theft and Related Offences,2023,Northland,1
628,Hokianga South.,Acts Intended to Cause Injury,2023,Northland,1
629,Ahipara.,Theft and Related Offences,2023,Northland,1
630,Whangarei Central.,Theft and Related Offences,2023,Northland,1
631,Woodhill.,Theft and Related Offences,2023,Northland,1
632,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
633,Morningside.,Theft and Related Offences,2023,Northland,1
634,Taipa Bay-Mangonui.,Acts Intended to Cause Injury,2023,Northland,1
635,Vinetown.,Theft and Related Offences,2023,Northland,1
636,Whangarei Central.,Theft and Related Offences,2023,Northland,1
637,Woodhill.,Theft and Related Offences,2023,Northland,1
638,Kaitaia East.,Theft and Related Offences,2023,Northland,1
639,Riverside.,Acts Intended to Cause Injury,2023,Northland,1
640,Morningside.,Theft and Related Offences,2023,Northland,1
641,Springs Flat.,Theft and Related Offences,2023,Northland,1
642,Vinetown.,Theft and Related Offences,2023,Northland,1
643,Kamo West.,Theft and Related Offences,2023,Northland,1
644,Omapere and Opononi.,Acts Intended to Cause Injury,2023,Northland,1
645,Whangarei Central.,Theft and Related Offences,2023,Northland,1
646,Whau Valley.,Theft and Related Offences,2023,Northland,1
647,Waihou Valley-Hupara.,Theft and Related Offences,2023,Northland,1
648,Raumanga East.,Theft and Related Offences,2023,Northland,1
649,Kaitaia East.,Theft and Related Offences,2023,Northland,1
650,Parua Bay.,Acts Intended to Cause Injury,2023,Northland,1
651,Kensington.,Theft and Related Offences,2023,Northland,1
652,Kaikohe.,Theft and Related Offences,2023,Northland,1
653,Kaikohe.,Theft and Related Offences,2023,Northland,1
654,Dargaville.,Theft and Related Offences,2023,Northland,1
655,Ngunguru.,Theft and Related Offences,2023,Northland,1
656,Hikurangi.,Theft and Related Offences,2023,Northland,1
657,Whau Valley.,Theft and Related Offences,2023,Northland,1
658,Woodhill.,Theft and Related Offences,2023,Northland,1
659,Otangarei.,Acts Intended to Cause Injury,2023,Northland,1
660,Kaikohe.,Theft and Related Offences,2023,Northland,1
661,Moerewa.,Theft and Related Offences,2023,Northland,1
662,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
663,Morningside.,Acts Intended to Cause Injury,2023,Northland,1
664,Mangawhai Heads.,Acts Intended to Cause Injury,2023,Northland,1
665,Kaitaia East.,Theft and Related Offences,2023,Northland,1
666,Kaikohe.,Theft and Related Offences,2023,Northland,1
667,Hikurangi.,Theft and Related Offences,2023,Northland,1
668,Karikari Peninsula-Maungataniwha.,Theft and Related Offences,2023,Northland,1
669,Woodhill.,Theft and Related Offences,2023,Northland,1
670,Okaihau.,Acts Intended to Cause Injury,2023,Northland,1
671,Kamo West.,Theft and Related Offences,2023,Northland,1
672,Dargaville.,Theft and Related Offences,2023,Northland,1
673,Marsden Point-Ruakaka.,Theft and Related Offences,2023,Northland,1
674,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
675,Dargaville.,Theft and Related Offences,2023,Northland,1
676,Kamo East.,Theft and Related Offences,2023,Northland,1
677,Vinetown.,Theft and Related Offences,2023,Northland,1
678,Kamo West.,Theft and Related Offences,2023,Northland,1
679,Whau Valley.,Theft and Related Offences,2023,Northland,1
680,Otangarei.,Acts Intended to Cause Injury,2023,Northland,1
681,Woodhill.,Theft and Related Offences,2023,Northland,1
682,Whangarei Central.,Theft and Related Offences,2023,Northland,1
683,Parahaki.,Theft and Related Offences,2023,Northland,1
684,Kamo East.,Theft and Related Offences,2023,Northland,1
685,Kaiwaka.,Theft and Related Offences,2023,Northland,1
686,Waiotira-Springfield.,Theft and Related Offences,2023,Northland,1
687,Morningside.,Theft and Related Offences,2023,Northland,1
688,Dargaville.,Acts Intended to Cause Injury,2023,Northland,1
689,Raumanga East.,Theft and Related Offences,2023,Northland,1
690,Kaitaia East.,Acts Intended to Cause Injury,2023,Northland,1
691,Whangarei Central.,Theft and Related Offences,2023,Northland,1
692,Kaitaia West.,Theft and Related Offences,2023,Northland,1
693,Kamo West.,Theft and Related Offences,2023,Northland,1
694,Onerahi.,Theft and Related Offences,2023,Northland,1
695,Whangarei Central.,Theft and Related Offences,2023,Northland,1
696,Rawene.,Theft and Related Offences,2023,Northland,1
697,Kamo East.,Acts Intended to Cause Injury,2023,Northland,1
698,Whangarei Central.,Theft and Related Offences,2023,Northland,1
699,Tikipunga West.,Theft and Related Offences,2023,Northland,1
700,Mangapa-Matauri Bay.,Acts Intended to Cause Injury,2023,Northland,1
701,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
702,Port-Limeburners.,Theft and Related Offences,2023,Northland,1
703,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
704,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
