,Area Unit,ANZSOC Division,Year,Region,Victimisations
337,Ranzau.,Sexual Assault and Related Offences,2023,Tasman Region,1
338,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
339,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
340,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
341,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
342,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
343,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
344,Takaka.,Theft and Related Offences,2023,Tasman Region,1
345,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
346,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
347,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
348,Wakefield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
349,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
350,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
351,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
352,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
353,Ranzau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
354,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
355,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
356,Wakefield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
357,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
358,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
359,Ranzau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
360,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
361,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
362,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
363,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
364,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
365,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
366,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
