,Area Unit,ANZSOC Division,Year,Region,Victimisations
411,Mornington.,Acts Intended to Cause Injury,2023,Otago Region,1
412,Alexandra.,Acts Intended to Cause Injury,2023,Otago Region,1
413,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
414,Brockville.,Acts Intended to Cause Injury,2023,Otago Region,1
415,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
416,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
417,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
418,Oamaru North.,Theft and Related Offences,2023,Otago Region,1
419,Fernhill.,Theft and Related Offences,2023,Otago Region,1
420,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
421,Otago University.,Theft and Related Offences,2023,Otago Region,1
422,Otago University.,Theft and Related Offences,2023,Otago Region,1
423,East Taieri.,Theft and Related Offences,2023,Otago Region,1
424,Wanaka.,Theft and Related Offences,2023,Otago Region,1
425,Fernhill.,Theft and Related Offences,2023,Otago Region,1
426,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
427,Owaka.,Theft and Related Offences,2023,Otago Region,1
428,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
429,Alexandra.,Theft and Related Offences,2023,Otago Region,1
430,Oamaru North.,Theft and Related Offences,2023,Otago Region,1
431,St Clair.,Theft and Related Offences,2023,Otago Region,1
432,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
433,St Clair.,Acts Intended to Cause Injury,2023,Otago Region,1
434,Halfway Bush.,Acts Intended to Cause Injury,2023,Otago Region,1
435,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
436,Balclutha.,Acts Intended to Cause Injury,2023,Otago Region,1
437,Halfway Bush.,Acts Intended to Cause Injury,2023,Otago Region,1
438,Alexandra.,Acts Intended to Cause Injury,2023,Otago Region,1
439,Balmacewen.,Theft and Related Offences,2023,Otago Region,1
440,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
441,St Kilda Central.,Theft and Related Offences,2023,Otago Region,2
442,Mornington.,Theft and Related Offences,2023,Otago Region,1
443,Belleknowes.,Theft and Related Offences,2023,Otago Region,1
444,Corstorphine West.,Theft and Related Offences,2023,Otago Region,1
445,Belleknowes.,Theft and Related Offences,2023,Otago Region,1
446,Forbury.,Theft and Related Offences,2023,Otago Region,1
447,Wanaka.,Theft and Related Offences,2023,Otago Region,1
448,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
449,Wanaka.,Theft and Related Offences,2023,Otago Region,1
450,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
451,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
452,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
453,Fairfield.,Theft and Related Offences,2023,Otago Region,1
454,Wanaka.,Theft and Related Offences,2023,Otago Region,1
455,Alexandra.,Theft and Related Offences,2023,Otago Region,1
456,Caledonian.,Theft and Related Offences,2023,Otago Region,1
457,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
458,St Kilda East.,Theft and Related Offences,2023,Otago Region,1
459,Vauxhall.,Theft and Related Offences,2023,Otago Region,1
460,Caversham.,Theft and Related Offences,2023,Otago Region,1
461,Brockville.,Theft and Related Offences,2023,Otago Region,1
462,Wanaka.,Theft and Related Offences,2023,Otago Region,1
463,Cromwell.,Acts Intended to Cause Injury,2023,Otago Region,1
464,Balclutha.,Acts Intended to Cause Injury,2023,Otago Region,1
465,Wanaka.,Acts Intended to Cause Injury,2023,Otago Region,1
466,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
467,Clutha.,Acts Intended to Cause Injury,2023,Otago Region,1
468,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
469,Corstorphine West.,Theft and Related Offences,2023,Otago Region,1
470,Roxburgh.,Theft and Related Offences,2023,Otago Region,1
471,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
472,Fernhill.,Theft and Related Offences,2023,Otago Region,1
473,Saddle Hill.,Theft and Related Offences,2023,Otago Region,2
474,Green Island.,Acts Intended to Cause Injury,2023,Otago Region,2
475,Caledonian.,Acts Intended to Cause Injury,2023,Otago Region,3
476,Maheno.,Acts Intended to Cause Injury,2023,Otago Region,1
477,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
478,Musselburgh.,Acts Intended to Cause Injury,2023,Otago Region,1
479,Oamaru North.,Acts Intended to Cause Injury,2023,Otago Region,1
480,Andersons Bay.,Theft and Related Offences,2023,Otago Region,1
481,Otago University.,Theft and Related Offences,2023,Otago Region,1
482,Mosgiel East.,Theft and Related Offences,2023,Otago Region,2
483,Helensburgh.,Theft and Related Offences,2023,Otago Region,2
484,Otago University.,Theft and Related Offences,2023,Otago Region,1
485,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
486,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
487,Wanaka.,Acts Intended to Cause Injury,2023,Otago Region,1
488,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
489,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
490,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
491,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
492,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
493,North Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
494,Wanaka.,Acts Intended to Cause Injury,2023,Otago Region,1
495,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
496,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
497,Oamaru North.,Acts Intended to Cause Injury,2023,Otago Region,1
498,Fernhill.,Theft and Related Offences,2023,Otago Region,1
499,Harbourside.,Theft and Related Offences,2023,Otago Region,1
500,Caledonian.,Theft and Related Offences,2023,Otago Region,1
501,Otago University.,Theft and Related Offences,2023,Otago Region,1
502,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
503,Waldronville.,Theft and Related Offences,2023,Otago Region,1
504,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
505,St Kilda Central.,Theft and Related Offences,2023,Otago Region,1
506,Wanaka.,Theft and Related Offences,2023,Otago Region,1
507,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
508,Wanaka.,Theft and Related Offences,2023,Otago Region,1
509,Fernhill.,Theft and Related Offences,2023,Otago Region,1
510,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
511,Wanaka.,Theft and Related Offences,2023,Otago Region,1
512,Caledonian.,Theft and Related Offences,2023,Otago Region,1
513,North East Valley.,Theft and Related Offences,2023,Otago Region,1
514,Wanaka.,Theft and Related Offences,2023,Otago Region,1
515,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
516,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
517,Fairfield.,Acts Intended to Cause Injury,2023,Otago Region,1
518,Otago University.,Acts Intended to Cause Injury,2023,Otago Region,1
519,Kaitangata.,Acts Intended to Cause Injury,2023,Otago Region,1
520,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
521,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
522,Concord.,Acts Intended to Cause Injury,2023,Otago Region,1
523,Port Chalmers.,Acts Intended to Cause Injury,2023,Otago Region,1
524,South Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
525,Opoho.,Acts Intended to Cause Injury,2023,Otago Region,1
526,Bush Road.,Acts Intended to Cause Injury,2023,Otago Region,1
527,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
528,St Clair.,Theft and Related Offences,2023,Otago Region,1
529,Green Island.,Theft and Related Offences,2023,Otago Region,1
530,Waitati.,Theft and Related Offences,2023,Otago Region,1
531,Waikouaiti.,Theft and Related Offences,2023,Otago Region,1
532,Port Chalmers.,Theft and Related Offences,2023,Otago Region,1
533,St Kilda East.,Theft and Related Offences,2023,Otago Region,1
534,St Kilda West.,Theft and Related Offences,2023,Otago Region,1
535,Fernhill.,Theft and Related Offences,2023,Otago Region,2
536,Caversham.,Theft and Related Offences,2023,Otago Region,1
537,Andersons Bay.,Theft and Related Offences,2023,Otago Region,1
538,Mosgiel South.,Theft and Related Offences,2023,Otago Region,1
539,Taieri.,Theft and Related Offences,2023,Otago Region,1
540,Otago University.,Acts Intended to Cause Injury,2023,Otago Region,1
541,Kenmure.,Acts Intended to Cause Injury,2023,Otago Region,1
542,Wanaka.,Acts Intended to Cause Injury,2023,Otago Region,1
543,North Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
544,Roslyn South.,Acts Intended to Cause Injury,2023,Otago Region,1
545,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
546,North East Valley.,Theft and Related Offences,2023,Otago Region,1
547,Opoho.,Theft and Related Offences,2023,Otago Region,1
548,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
549,Halfway Bush.,Theft and Related Offences,2023,Otago Region,1
550,Fernhill.,Theft and Related Offences,2023,Otago Region,1
551,Strath Taieri.,Theft and Related Offences,2023,Otago Region,1
552,Bush Road.,Theft and Related Offences,2023,Otago Region,1
553,Caledonian.,Theft and Related Offences,2023,Otago Region,1
554,North East Valley.,Theft and Related Offences,2023,Otago Region,1
555,Wanaka.,Theft and Related Offences,2023,Otago Region,1
556,Harbourside.,Theft and Related Offences,2023,Otago Region,1
557,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
558,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
559,Brockville.,Acts Intended to Cause Injury,2023,Otago Region,1
560,Fernhill.,Acts Intended to Cause Injury,2023,Otago Region,1
561,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
562,Wanaka.,Acts Intended to Cause Injury,2023,Otago Region,1
563,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
564,Alexandra.,Theft and Related Offences,2023,Otago Region,1
565,Otago University.,Theft and Related Offences,2023,Otago Region,1
566,Taieri.,Theft and Related Offences,2023,Otago Region,1
567,Halfway Bush.,Theft and Related Offences,2023,Otago Region,1
568,Ravensbourne.,Theft and Related Offences,2023,Otago Region,1
569,St Kilda Central.,Theft and Related Offences,2023,Otago Region,1
570,Brockville.,Acts Intended to Cause Injury,2023,Otago Region,1
571,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
572,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
573,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
574,Belleknowes.,Acts Intended to Cause Injury,2023,Otago Region,1
575,Port Chalmers.,Theft and Related Offences,2023,Otago Region,2
576,Hawea.,Theft and Related Offences,2023,Otago Region,1
577,Fernhill.,Theft and Related Offences,2023,Otago Region,1
578,North East Valley.,Theft and Related Offences,2023,Otago Region,1
579,North Dunedin.,Theft and Related Offences,2023,Otago Region,1
580,Pukeuri.,Theft and Related Offences,2023,Otago Region,1
581,Wanaka.,Theft and Related Offences,2023,Otago Region,1
582,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
583,Caledonian.,Theft and Related Offences,2023,Otago Region,1
584,North East Valley.,Theft and Related Offences,2023,Otago Region,1
585,Fernhill.,Theft and Related Offences,2023,Otago Region,1
586,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
587,North Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
588,Otago University.,Acts Intended to Cause Injury,2023,Otago Region,1
589,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
590,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
591,Green Island.,Acts Intended to Cause Injury,2023,Otago Region,1
592,St Kilda Central.,Acts Intended to Cause Injury,2023,Otago Region,1
593,Otago University.,Theft and Related Offences,2023,Otago Region,1
594,Broad Bay-Portobello.,Theft and Related Offences,2023,Otago Region,1
595,Pine Hill.,Theft and Related Offences,2023,Otago Region,1
596,Brockville.,Theft and Related Offences,2023,Otago Region,1
597,East Taieri.,Theft and Related Offences,2023,Otago Region,1
598,St Kilda Central.,Theft and Related Offences,2023,Otago Region,1
599,Clutha.,Acts Intended to Cause Injury,2023,Otago Region,1
600,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,2
601,South Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
602,Mosgiel East.,Acts Intended to Cause Injury,2023,Otago Region,1
603,Cromwell.,Acts Intended to Cause Injury,2023,Otago Region,1
604,Vauxhall.,Theft and Related Offences,2023,Otago Region,1
605,Concord.,Theft and Related Offences,2023,Otago Region,1
606,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
607,Forbury.,Theft and Related Offences,2023,Otago Region,1
608,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
609,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
610,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
611,Fairfield.,Acts Intended to Cause Injury,2023,Otago Region,1
612,Mosgiel East.,Acts Intended to Cause Injury,2023,Otago Region,1
613,Matukituki.,Acts Intended to Cause Injury,2023,Otago Region,1
614,North Dunedin.,Acts Intended to Cause Injury,2023,Otago Region,1
615,Concord.,Theft and Related Offences,2023,Otago Region,1
616,North East Valley.,Theft and Related Offences,2023,Otago Region,1
617,Concord.,Theft and Related Offences,2023,Otago Region,1
618,Concord.,Theft and Related Offences,2023,Otago Region,1
619,St Clair.,Theft and Related Offences,2023,Otago Region,1
620,Concord.,Theft and Related Offences,2023,Otago Region,1
621,Corstorphine West.,Theft and Related Offences,2023,Otago Region,1
622,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
623,Otago University.,Theft and Related Offences,2023,Otago Region,1
624,Concord.,Theft and Related Offences,2023,Otago Region,1
625,Wanaka.,Theft and Related Offences,2023,Otago Region,1
626,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
627,Caversham.,Acts Intended to Cause Injury,2023,Otago Region,1
628,Andersons Bay.,Acts Intended to Cause Injury,2023,Otago Region,1
629,Palmerston.,Acts Intended to Cause Injury,2023,Otago Region,1
630,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
631,Brockville.,Acts Intended to Cause Injury,2023,Otago Region,1
632,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
633,Caledonian.,Theft and Related Offences,2023,Otago Region,1
634,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,2
635,Mosgiel East.,Theft and Related Offences,2023,Otago Region,1
636,St Kilda Central.,Theft and Related Offences,2023,Otago Region,2
637,Bush Road.,Theft and Related Offences,2023,Otago Region,1
638,Fernhill.,Acts Intended to Cause Injury,2023,Otago Region,1
639,High St-Stuart St.,Acts Intended to Cause Injury,2023,Otago Region,1
640,Halfway Bush.,Acts Intended to Cause Injury,2023,Otago Region,1
641,Evansdale.,Acts Intended to Cause Injury,2023,Otago Region,1
642,Cromwell.,Acts Intended to Cause Injury,2023,Otago Region,1
643,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
644,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
645,Otago University.,Theft and Related Offences,2023,Otago Region,1
646,Lawrence.,Theft and Related Offences,2023,Otago Region,1
647,Bruce.,Theft and Related Offences,2023,Otago Region,1
648,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
649,Oamaru North.,Theft and Related Offences,2023,Otago Region,1
650,Roslyn North.,Theft and Related Offences,2023,Otago Region,1
651,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
652,Green Island.,Theft and Related Offences,2023,Otago Region,1
653,Caledonian.,Theft and Related Offences,2023,Otago Region,1
654,Waitati.,Theft and Related Offences,2023,Otago Region,1
655,Caversham.,Theft and Related Offences,2023,Otago Region,1
656,Caversham.,Theft and Related Offences,2023,Otago Region,1
657,Helensburgh.,Theft and Related Offences,2023,Otago Region,1
658,Otago University.,Theft and Related Offences,2023,Otago Region,1
659,Caversham.,Theft and Related Offences,2023,Otago Region,1
660,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
661,Bruce.,Acts Intended to Cause Injury,2023,Otago Region,1
662,Pine Hill.,Acts Intended to Cause Injury,2023,Otago Region,1
663,Wakari.,Acts Intended to Cause Injury,2023,Otago Region,1
664,Halfway Bush.,Acts Intended to Cause Injury,2023,Otago Region,1
665,Alexandra.,Acts Intended to Cause Injury,2023,Otago Region,1
666,Fernhill.,Acts Intended to Cause Injury,2023,Otago Region,1
667,Stuart St-Frederick St.,Acts Intended to Cause Injury,2023,Otago Region,1
668,Halfway Bush.,Acts Intended to Cause Injury,2023,Otago Region,1
